"","V1","V2","V3","V4","V5"
"2471",6,112,5022702,1,5022813
"2472",6,249,5030845,1,5031093
"2473",6,189,5032398,1,5032586
"2474",6,7,5036015,1,5036021
"2475",6,121,5042770,1,5042890
"2476",6,235,5046053,1,5046287
"2477",6,61,5049675,1,5049735
"2478",6,189,5054024,1,5054212
"2479",6,40,5067856,1,5067895
"2480",6,95,5081344,1,5081438
"2481",6,345,5082091,1,5082435
"2482",6,65,5083286,1,5083350
"2483",6,162,5111593,1,5111754
"2484",6,224,5115823,1,5116046
"2485",6,90,5120996,1,5121085
"2486",6,170,5139615,1,5139784
"2487",6,228,5143662,1,5143889
"2488",6,327,5144697,1,5145023
"2489",6,216,5149834,1,5150049
"2490",6,156,5151919,1,5152074
"2491",6,185,5154218,1,5154402
"2492",6,203,5159200,1,5159402
"2493",6,178,5160673,1,5160850
"2494",6,139,5161120,1,5161258
"2495",6,47,5168218,1,5168264
"2496",6,14,5175353,1,5175366
"2497",6,358,5181246,1,5181603
"2498",6,185,5189432,1,5189616
"2499",6,151,5196301,1,5196451
"2500",6,196,5199594,1,5199789
"2501",6,184,5203714,1,5203897
"2502",6,18,5205080,1,5205097
"2503",6,555,5210772,1,5211326
"2504",6,329,5212144,1,5212472
"2505",6,294,5219470,1,5219763
"2506",6,52,5224140,1,5224191
"2507",6,323,5229711,1,5230033
"2508",6,388,5247941,1,5248328
"2509",6,62,5248800,1,5248861
"2510",6,61,5255495,1,5255555
"2511",6,306,5257766,1,5258071
"2512",6,36,5265400,1,5265435
"2513",6,163,5276365,1,5276527
"2514",6,63,5278889,1,5278951
"2515",6,232,5292539,1,5292770
"2516",6,96,5296951,1,5297046
"2517",6,308,5299973,1,5300280
"2518",6,56,5303498,1,5303553
"2519",6,395,5308253,1,5308647
"2520",6,154,5309508,1,5309661
"2521",6,404,5314366,1,5314769
"2522",6,62,5317807,1,5317868
"2523",6,154,5328477,1,5328630
"2524",6,164,5339376,1,5339539
"2525",6,377,5350054,1,5350430
"2526",6,106,5357526,1,5357631
"2527",6,328,5366830,1,5367157
"2528",6,144,5368409,1,5368552
"2529",6,200,5373222,1,5373421
"2530",6,123,5374691,1,5374813
"2531",6,134,5381410,1,5381543
"2532",6,169,5382449,1,5382617
"2533",6,736,5389558,1,5390293
"2534",6,335,5395780,1,5396114
"2535",6,167,5399370,1,5399536
"2536",6,593,5403845,1,5404437
"2537",6,449,5406313,1,5406761
"2538",6,203,5419315,1,5419517
"2539",6,259,5425736,1,5425994
"2540",6,126,5427125,1,5427250
"2541",6,97,5431920,1,5432016
"2542",6,168,5434037,1,5434204
"2543",6,57,5436737,1,5436793
"2544",6,650,5440272,1,5440921
"2545",6,142,5447977,1,5448118
"2546",6,161,5449199,1,5449359
"2547",6,134,5454432,1,5454565
"2548",6,82,5457074,1,5457155
"2549",6,327,5460868,1,5461194
"2550",6,838,5467570,1,5468407
"2551",6,83,5469621,1,5469703
"2552",6,144,5474316,1,5474459
"2553",6,145,5482725,1,5482869
"2554",6,236,5489882,1,5490117
"2555",6,218,5502840,1,5503057
"2556",6,132,5506839,1,5506970
"2557",6,225,5523976,1,5524200
"2558",6,616,5525195,1,5525810
"2559",6,211,5531612,1,5531822
"2560",6,119,5538743,1,5538861
"2561",6,184,5551531,1,5551714
"2562",6,151,5566833,1,5566983
"2563",6,236,5571944,1,5572179
"2564",6,308,5573113,1,5573420
"2565",6,138,5574818,1,5574955
"2566",6,80,5587787,1,5587866
"2567",6,124,5588881,1,5589004
"2568",6,164,5605759,1,5605922
"2569",6,176,5607194,1,5607369
"2570",6,253,5608174,1,5608426
"2571",6,97,5611332,1,5611428
"2572",6,131,5620020,1,5620150
"2573",6,141,5621672,1,5621812
"2574",6,115,5626549,1,5626663
"2575",6,151,5628576,1,5628726
"2576",6,179,5630184,1,5630362
"2577",6,143,5634744,1,5634886
"2578",6,1134,5640149,1,5641282
"2579",6,186,5649845,1,5650030
"2580",6,113,5655081,1,5655193
"2581",6,245,5667957,1,5668201
"2582",6,158,5672298,1,5672455
"2583",6,336,5675855,1,5676190
"2584",6,193,5683160,1,5683352
"2585",6,132,5689029,1,5689160
"2586",6,55,5703010,1,5703064
"2587",6,587,5704265,1,5704851
"2588",6,359,5711386,1,5711744
"2589",6,183,5718050,1,5718232
"2590",6,133,5743868,1,5744000
"2591",6,294,5747000,1,5747293
"2592",6,301,5754304,1,5754604
"2593",6,168,5761587,1,5761754
"2594",6,111,5764975,1,5765085
"2595",6,403,5769350,1,5769752
"2596",6,89,5770535,1,5770623
"2597",6,270,5775030,1,5775299
"2598",6,160,5779395,1,5779554
"2599",6,1768,5783893,1,5785660
"2600",6,227,5789804,1,5790030
"2601",6,473,5798139,1,5798611
"2602",6,185,5805081,1,5805265
"2603",6,235,5813328,1,5813562
"2604",6,230,5819680,1,5819909
"2605",6,1374,5833879,1,5835252
"2606",6,419,5841220,1,5841638
"2607",6,313,5848377,1,5848689
"2608",6,244,5855742,1,5855985
"2609",6,313,5863938,1,5864250
"2610",6,294,5870551,1,5870844
"2611",6,182,5871213,1,5871394
"2612",6,134,5884930,1,5885063
"2613",6,230,5890221,1,5890450
"2614",6,105,5893445,1,5893549
"2615",6,139,5897214,1,5897352
"2616",6,483,5898418,1,5898900
"2617",6,138,5899195,1,5899332
"2618",6,342,5903794,1,5904135
"2619",6,178,5911473,1,5911650
"2620",6,168,5917713,1,5917880
"2621",6,233,5931779,1,5932011
"2622",6,78,5939391,1,5939468
"2623",6,321,5945167,1,5945487
"2624",6,331,5952943,1,5953273
"2625",6,155,5961820,1,5961974
"2626",6,295,5967454,1,5967748
"2627",6,177,5969758,1,5969934
"2628",6,86,5976230,1,5976315
"2629",6,20,5976731,1,5976750
"2630",6,220,5990429,1,5990648
"2631",6,328,5997034,1,5997361
"2632",6,294,6003161,1,6003454
"2633",6,200,6004844,1,6005043
"2634",6,130,6012582,1,6012711
"2635",6,204,6016484,1,6016687
"2636",6,99,6018170,1,6018268
"2637",6,95,6021472,1,6021566
"2638",6,334,6029012,1,6029345
"2639",6,76,6032141,1,6032216
"2640",6,136,6042389,1,6042524
"2641",6,237,6045800,1,6046036
"2642",6,222,6055901,1,6056122
"2643",6,172,6057486,1,6057657
"2644",6,222,6062202,1,6062423
"2645",6,363,6068132,1,6068494
"2646",6,352,6069173,1,6069524
"2647",6,167,6071326,1,6071492
"2648",6,540,6074464,1,6075003
"2649",6,248,6083691,1,6083938
"2650",6,226,6088460,1,6088685
"2651",6,226,6093078,1,6093303
"2652",6,189,6096148,1,6096336
"2653",6,357,6099236,1,6099592
"2654",6,391,6100374,1,6100764
"2655",6,1564,6101042,1,6102605
"2656",6,84,6107115,1,6107198
"2657",6,152,6112502,1,6112653
"2658",6,258,6120432,1,6120689
"2659",6,63,6122156,1,6122218
"2660",6,150,6128228,1,6128377
"2661",6,41,6130259,1,6130299
"2662",6,542,6136030,1,6136571
"2663",6,186,6138211,1,6138396
"2664",6,558,6142507,1,6143064
"2665",6,96,6148078,1,6148173
"2666",6,1226,6148894,1,6150119
"2667",6,994,6155280,1,6156273
"2668",6,157,6158317,1,6158473
"2669",6,141,6159586,1,6159726
"2670",6,350,6164160,1,6164509
"2671",6,440,6166785,1,6167224
"2672",6,156,6176159,1,6176314
"2673",6,214,6179396,1,6179609
"2674",6,217,6181677,1,6181893
"2675",6,109,6183049,1,6183157
"2676",6,165,6187444,1,6187608
"2677",6,312,6200344,1,6200655
"2678",6,313,6216003,1,6216315
"2679",6,100,6219657,1,6219756
"2680",6,650,6224594,1,6225243
"2681",6,169,6227765,1,6227933
"2682",6,544,6230981,1,6231524
"2683",6,541,6233736,1,6234276
"2684",6,572,6237947,1,6238518
"2685",6,469,6245758,1,6246226
"2686",6,187,6247824,1,6248010
"2687",6,132,6251764,1,6251895
"2688",6,813,6254627,1,6255439
"2689",6,934,6255792,1,6256725
"2690",6,225,6258048,1,6258272
"2691",6,179,6262940,1,6263118
"2692",6,64,6269385,1,6269448
"2693",6,452,6273162,1,6273613
"2694",6,179,6275932,1,6276110
"2695",6,495,6280933,1,6281427
"2696",6,106,6283658,1,6283763
"2697",6,8,6283816,1,6283823
"2698",6,1270,6287270,1,6288539
"2699",6,420,6288863,1,6289282
"2700",6,124,6290797,1,6290920
"2701",6,95,6292853,1,6292947
"2702",6,1022,6293153,1,6294174
"2703",6,1357,6299368,1,6300724
"2704",6,343,6305812,1,6306154
"2705",6,883,6308043,1,6308925
"2706",6,320,6312331,1,6312650
"2707",6,511,6315526,1,6316036
"2708",6,1047,6319179,1,6320225
"2709",6,50,6325870,1,6325919
"2710",6,468,6326665,1,6327132
"2711",6,279,6327578,1,6327856
"2712",6,145,6329642,1,6329786
"2713",6,275,6333476,1,6333750
"2714",6,167,6342676,1,6342842
"2715",6,101,6344701,1,6344801
"2716",6,199,6346053,1,6346251
"2717",6,116,6347898,1,6348013
"2718",6,123,6349685,1,6349807
"2719",6,364,6353402,1,6353765
"2720",6,146,6356368,1,6356513
"2721",6,136,6358432,1,6358567
"2722",6,44,6361648,1,6361691
"2723",6,597,6363978,1,6364574
"2724",6,115,6365759,1,6365873
"2725",6,77,6369898,1,6369974
"2726",6,418,6377046,1,6377463
"2727",6,176,6380230,1,6380405
"2728",6,60,6383142,1,6383201
"2729",6,392,6387156,1,6387547
"2730",6,279,6388374,1,6388652
"2731",7,128,12958814,1,12958941
"2732",7,277,12961594,1,12961870
"2733",7,344,12971762,1,12972105
"2734",7,212,12976882,1,12977093
"2735",7,358,12984974,1,12985331
"2736",7,251,12991725,1,12991975
"2737",7,904,12997345,1,12998248
"2738",7,171,13003735,1,13003905
"2739",7,144,13030119,1,13030262
"2740",7,153,13031514,1,13031666
"2741",7,164,13033345,1,13033508
"2742",7,39,13039935,1,13039973
"2743",7,82,13044264,1,13044345
"2744",7,132,13061408,1,13061539
"2745",7,144,13076256,1,13076399
"2746",7,88,13081675,1,13081762
"2747",7,93,13097014,1,13097106
"2748",7,239,13123083,1,13123321
"2749",7,126,13125255,1,13125380
"2750",7,204,13126038,1,13126241
"2751",7,463,13136928,1,13137390
"2752",7,160,13150395,1,13150554
"2753",7,28,13171339,1,13171366
"2754",7,47,13178391,1,13178437
"2755",7,284,13193001,1,13193284
"2756",7,68,13198080,1,13198147
"2757",7,7,13216249,1,13216255
"2758",7,1,13219145,1,13219145
"2759",7,58,13230376,1,13230433
"2760",7,3,13242966,1,13242968
"2761",7,143,13251336,1,13251478
"2762",7,30,13252873,1,13252902
"2763",7,166,13253862,1,13254027
"2764",7,140,13292706,1,13292845
"2765",7,185,13301392,1,13301576
"2766",7,24,13308523,1,13308546
"2767",7,1,13319676,1,13319676
"2768",7,20,13340591,1,13340610
"2769",7,28,13347089,1,13347116
"2770",7,114,13360457,1,13360570
"2771",7,194,13388876,1,13389069
"2772",7,141,13390078,1,13390218
"2773",7,9,13423556,1,13423564
"2774",7,98,13423950,1,13424047
"2775",7,61,13451423,1,13451483
"2776",7,47,13453804,1,13453850
"2777",7,117,13454581,1,13454697
"2778",7,78,13464935,1,13465012
"2779",7,147,13471606,1,13471752
"2780",7,17,13472573,1,13472589
"2781",7,216,13477786,1,13478001
"2782",7,1125,13494373,1,13495497
"2783",7,580,13495768,1,13496347
"2784",7,216,13498952,1,13499167
"2785",7,143,13506521,1,13506663
"2786",7,9,13513328,1,13513336
"2787",7,3,13522834,1,13522836
"2788",7,121,13523953,1,13524073
"2789",7,140,13527675,1,13527814
"2790",7,25,13528673,1,13528697
"2791",7,167,13529642,1,13529808
"2792",7,102,13530430,1,13530531
"2793",7,94,13531143,1,13531236
"2794",7,23,13532781,1,13532803
"2795",7,11,13536120,1,13536130
"2796",7,130,13536439,1,13536568
"2797",7,91,13538882,1,13538972
"2798",7,106,13539771,1,13539876
"2799",7,112,13545098,1,13545209
"2800",7,111,13545918,1,13546028
"2801",7,138,13549540,1,13549677
"2802",7,129,13550350,1,13550478
"2803",7,129,13553029,1,13553157
"2804",7,150,13556969,1,13557118
"2805",7,203,13558169,1,13558371
"2806",7,129,13559115,1,13559243
"2807",7,69,13570171,1,13570239
"2808",7,9,13571650,1,13571658
"2809",7,157,13572430,1,13572586
"2810",7,575,13576895,1,13577469
"2811",7,30,13585351,1,13585380
"2812",7,75,13598028,1,13598102
"2813",7,107,13598485,1,13598591
"2814",7,75,13602323,1,13602397
"2815",7,156,13605344,1,13605499
"2816",7,436,13612221,1,13612656
"2817",7,512,13613189,1,13613700
"2818",7,196,13619859,1,13620054
"2819",7,193,13625777,1,13625969
"2820",7,529,13632998,1,13633526
"2821",7,88,13639150,1,13639237
"2822",7,134,13646120,1,13646253
"2823",7,247,13654289,1,13654535
"2824",7,22,13656897,1,13656918
"2825",7,13,13660967,1,13660979
"2826",7,122,13667320,1,13667441
"2827",7,235,13673431,1,13673665
"2828",7,348,13688237,1,13688584
"2829",7,594,13694760,1,13695353
"2830",7,254,13696081,1,13696334
"2831",7,33,13701944,1,13701976
"2832",7,52,13703107,1,13703158
"2833",7,631,13710875,1,13711505
"2834",7,398,13716476,1,13716873
"2835",7,336,13722984,1,13723319
"2836",7,105,13729902,1,13730006
"2837",7,110,13730753,1,13730862
"2838",7,217,13737431,1,13737647
"2839",7,277,13744608,1,13744884
"2840",7,64,13746444,1,13746507
"2841",7,40,13747312,1,13747351
"2842",7,511,13751133,1,13751643
"2843",7,4,13753195,1,13753198
"2844",7,5,13754286,1,13754290
"2845",7,328,13758414,1,13758741
"2846",7,22,13767410,1,13767431
"2847",7,356,13772006,1,13772361
"2848",7,106,13779845,1,13779950
"2849",7,345,13786760,1,13787104
"2850",7,446,13793660,1,13794105
"2851",7,175,13795481,1,13795655
"2852",7,63,13805440,1,13805502
"2853",7,244,13809184,1,13809427
"2854",7,410,13811088,1,13811497
"2855",7,905,13816036,1,13816940
"2856",7,266,13823126,1,13823391
"2857",7,67,13830182,1,13830248
"2858",7,165,13831877,1,13832041
"2859",7,152,13832616,1,13832767
"2860",7,101,13834101,1,13834201
"2861",7,253,13837556,1,13837808
"2862",7,186,13844233,1,13844418
"2863",7,116,13845178,1,13845293
"2864",7,128,13845618,1,13845745
"2865",7,125,13846257,1,13846381
"2866",7,96,13846555,1,13846650
"2867",7,100,13846819,1,13846918
"2868",7,8,13847762,1,13847769
"2869",7,108,13848062,1,13848169
"2870",7,164,13852423,1,13852586
"2871",7,228,13852741,1,13852968
"2872",7,255,13858309,1,13858563
"2873",7,57,13864738,1,13864794
"2874",7,110,13865161,1,13865270
"2875",7,40,13868063,1,13868102
"2876",7,581,13868150,1,13868730
"2877",7,566,13872341,1,13872906
"2878",7,485,13878631,1,13879115
"2879",7,322,13893351,1,13893672
"2880",7,234,13894204,1,13894437
"2881",7,79,13896111,1,13896189
"2882",7,124,13899915,1,13900038
"2883",7,199,13900691,1,13900889
"2884",7,1,13901239,1,13901239
"2885",7,193,13906777,1,13906969
"2886",7,78,13913602,1,13913679
"2887",7,142,13914296,1,13914437
"2888",7,205,13916282,1,13916486
"2889",7,206,13929588,1,13929793
"2890",7,457,13930594,1,13931050
"2891",7,62,13932938,1,13932999
"2892",7,425,13935298,1,13935722
"2893",7,927,13937591,1,13938517
"2894",7,1,13958673,1,13958673
"2895",7,100,13960064,1,13960163
"2896",7,169,13963183,1,13963351
"2897",7,179,13971718,1,13971896
"2898",7,222,13972901,1,13973122
"2899",7,105,13973971,1,13974075
"2900",7,487,13974561,1,13975047
"2901",7,108,13979298,1,13979405
"2902",7,32,13980168,1,13980199
"2903",7,110,13981055,1,13981164
"2904",7,99,13981563,1,13981661
"2905",7,63,13982243,1,13982305
"2906",7,156,13985392,1,13985547
"2907",7,68,13987740,1,13987807
"2908",7,1,13992510,1,13992510
"2909",7,506,13993741,1,13994246
"2910",7,39,13999818,1,13999856
"2911",7,87,14000172,1,14000258
"2912",7,64,14007436,1,14007499
"2913",7,155,14007930,1,14008084
"2914",7,427,14011944,1,14012370
"2915",7,228,14015830,1,14016057
"2916",7,1043,14016295,1,14017337
"2917",7,357,14022597,1,14022953
"2918",7,243,14030689,1,14030931
"2919",7,191,14031540,1,14031730
"2920",7,483,14040350,1,14040832
"2921",7,399,14044515,1,14044913
"2922",7,40,14062261,1,14062300
"2923",7,16,14069318,1,14069333
"2924",7,61,14073681,1,14073741
"2925",7,91,14094950,1,14095040
"2926",7,15,14097538,1,14097552
"2927",7,34,14117107,1,14117140
"2928",7,171,14124273,1,14124443
"2929",7,116,14128269,1,14128384
"2930",7,348,14132524,1,14132871
"2931",7,247,14141670,1,14141916
"2932",7,180,14155183,1,14155362
"2933",7,213,14155841,1,14156053
"2934",7,56,14158570,1,14158625
"2935",7,337,14161886,1,14162222
"2936",7,132,14182489,1,14182620
"2937",7,122,14198962,1,14199083
"2938",7,20,14210188,1,14210207
"2939",7,70,14224296,1,14224365
"2940",7,119,14232489,1,14232607
"2941",7,33,14240838,1,14240870
"2942",7,75,14241802,1,14241876
"2943",7,104,14248097,1,14248200
"2944",7,37,14253945,1,14253981
"2945",7,65,14260889,1,14260953
"2946",7,262,14268458,1,14268719
"2947",7,6,14270124,1,14270129
"2948",7,100,14281488,1,14281587
"2949",7,160,14283625,1,14283784
"2950",7,28,14288707,1,14288734
"2951",7,31,14291238,1,14291268
"2952",7,73,14295428,1,14295500
"2953",7,24,14301964,1,14301987
"2954",7,25,14315524,1,14315548
"2955",7,61,14323219,1,14323279
"2956",7,163,14329301,1,14329463
"2957",7,64,14330383,1,14330446
"2958",7,135,14343417,1,14343551
"2959",7,135,14346198,1,14346332
"2960",7,148,14349842,1,14349989
"2961",7,190,14350560,1,14350749
"2962",7,103,14356701,1,14356803
"2963",7,43,14358474,1,14358516
"2964",7,172,14363560,1,14363731
"2965",7,28,14365913,1,14365940
"2966",7,171,14370180,1,14370350
"2967",8,92,17110805,1,17110896
"2968",8,81,17112136,1,17112216
"2969",8,160,17113917,1,17114076
"2970",8,137,17116499,1,17116635
"2971",8,99,17118206,1,17118304
"2972",8,99,17120384,1,17120482
"2973",8,165,17121855,1,17122019
"2974",8,146,17122942,1,17123087
"2975",8,176,17124444,1,17124619
"2976",8,89,17127988,1,17128076
"2977",8,190,17129946,1,17130135
"2978",8,14,17131575,1,17131588
"2979",8,77,17134537,1,17134613
"2980",8,230,17136277,1,17136506
"2981",8,165,17138151,1,17138315
"2982",8,178,17142410,1,17142587
"2983",8,106,17143145,1,17143250
"2984",8,180,17146033,1,17146212
"2985",8,217,17150178,1,17150394
"2986",8,73,17153198,1,17153270
"2987",8,147,17153598,1,17153744
"2988",8,102,17155868,1,17155969
"2989",8,198,17157067,1,17157264
"2990",8,127,17160063,1,17160189
"2991",8,193,17163163,1,17163355
"2992",8,176,17165017,1,17165192
"2993",8,117,17168034,1,17168150
"2994",8,183,17171149,1,17171331
"2995",8,126,17173002,1,17173127
"2996",8,115,17175448,1,17175562
"2997",8,104,17177220,1,17177323
"2998",8,155,17180380,1,17180534
"2999",8,146,17181762,1,17181907
"3000",8,141,17183084,1,17183224
"3001",8,68,17185306,1,17185373
"3002",8,86,17185653,1,17185738
"3003",8,149,17187356,1,17187504
"3004",8,113,17188783,1,17188895
"3005",8,145,17190441,1,17190585
"3006",8,102,17192184,1,17192285
"3007",8,172,17193518,1,17193689
"3008",8,130,17194687,1,17194816
"3009",8,187,17197790,1,17197976
"3010",8,90,17200106,1,17200195
"3011",8,224,17203161,1,17203384
"3012",8,130,17204187,1,17204316
"3013",8,90,17206978,1,17207067
"3014",8,98,17208878,1,17208975
"3015",8,212,17211743,1,17211954
"3016",8,167,17212270,1,17212436
"3017",8,65,17214609,1,17214673
"3018",8,79,17216569,1,17216647
"3019",8,184,17217472,1,17217655
"3020",8,120,17220231,1,17220350
"3021",8,113,17221807,1,17221919
"3022",8,185,17223220,1,17223404
"3023",8,125,17225212,1,17225336
"3024",8,104,17227709,1,17227812
"3025",8,96,17228343,1,17228438
"3026",8,93,17231038,1,17231130
"3027",8,181,17234481,1,17234661
"3028",8,211,17239262,1,17239472
"3029",8,172,17240595,1,17240766
"3030",8,114,17242146,1,17242259
"3031",8,94,17245115,1,17245208
"3032",8,196,17246957,1,17247152
"3033",8,126,17247786,1,17247911
"3034",8,111,17251150,1,17251260
"3035",8,246,17252633,1,17252878
"3036",8,151,17254602,1,17254752
"3037",8,149,17256855,1,17257003
"3038",8,162,17259936,1,17260097
"3039",8,130,17263001,1,17263130
"3040",8,142,17264375,1,17264516
"3041",8,83,17266699,1,17266781
"3042",8,118,17267255,1,17267372
"3043",8,150,17268410,1,17268559
"3044",8,118,17271772,1,17271889
"3045",8,101,17274122,1,17274222
"3046",8,113,17274925,1,17275037
"3047",8,102,17277277,1,17277378
"3048",8,112,17279057,1,17279168
"3049",8,139,17282404,1,17282542
"3050",8,137,17284334,1,17284470
"3051",8,218,17286435,1,17286652
"3052",8,87,17288915,1,17289001
"3053",8,130,17290603,1,17290732
"3054",8,235,17291198,1,17291432
"3055",8,132,17292512,1,17292643
"3056",8,113,17294574,1,17294686
"3057",8,81,17297390,1,17297470
"3058",8,171,17298339,1,17298509
"3059",8,123,17299477,1,17299599
"3060",8,18,17301695,1,17301712
"3061",8,105,17304795,1,17304899
"3062",8,126,17306038,1,17306163
"3063",8,88,17309003,1,17309090
"3064",8,103,17311692,1,17311794
"3065",8,183,17312926,1,17313108
"3066",8,91,17315142,1,17315232
"3067",8,130,17316420,1,17316549
"3068",8,73,17318613,1,17318685
"3069",8,97,17322231,1,17322327
"3070",8,87,17323942,1,17324028
"3071",8,182,17325628,1,17325809
"3072",8,188,17327288,1,17327475
"3073",8,86,17329667,1,17329752
"3074",8,156,17332119,1,17332274
"3075",8,126,17334053,1,17334178
"3076",8,146,17335303,1,17335448
"3077",8,111,17337264,1,17337374
"3078",8,125,17339203,1,17339327
"3079",8,96,17341189,1,17341284
"3080",8,227,17342717,1,17342943
"3081",8,145,17343415,1,17343559
"3082",8,136,17345148,1,17345283
"3083",8,133,17346962,1,17347094
"3084",8,98,17349473,1,17349570
"3085",8,173,17351350,1,17351522
"3086",8,118,17351907,1,17352024
"3087",8,126,17353396,1,17353521
"3088",8,173,17355095,1,17355267
"3089",8,313,17357633,1,17357945
"3090",8,88,17359772,1,17359859
"3091",8,99,17360350,1,17360448
"3092",8,145,17361152,1,17361296
"3093",8,165,17363471,1,17363635
"3094",8,98,17366322,1,17366419
"3095",8,146,17367501,1,17367646
"3096",8,180,17368135,1,17368314
"3097",8,105,17370546,1,17370650
"3098",8,163,17372180,1,17372342
"3099",8,158,17375371,1,17375528
"3100",8,211,17376250,1,17376460
"3101",8,206,17377375,1,17377580
"3102",8,120,17380526,1,17380645
"3103",8,155,17382615,1,17382769
"3104",8,192,17384090,1,17384281
"3105",8,106,17386410,1,17386515
"3106",8,171,17388377,1,17388547
"3107",8,80,17390210,1,17390289
"3108",8,65,17391573,1,17391637
"3109",8,73,17393081,1,17393153
"3110",8,148,17394092,1,17394239
"3111",8,129,17394716,1,17394844
"3112",8,106,17396223,1,17396328
"3113",8,97,17397940,1,17398036
"3114",8,2,17398694,1,17398695
"3115",8,188,17399507,1,17399694
"3116",8,193,17399983,1,17400175
"3117",8,176,17401320,1,17401495
"3118",8,150,17403109,1,17403258
"3119",8,131,17403920,1,17404050
"3120",8,122,17405867,1,17405988
"3121",8,872,17406813,1,17407684
"3122",8,128,17407894,1,17408021
"3123",8,157,17409699,1,17409855
"3124",8,158,17411394,1,17411551
